PLATE_ID,ZONE_mm,NOTES,DATE PLATED,DATE RECORDED,Column,Antibiotic
C37_D6_R2_IS2_1A,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R2_IS2_1B,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R2_IS2_2A,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R2_IS2_2B,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R2_IS3_1A,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R2_IS3_1B,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R2_IS3_2A,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R2_IS3_2B,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R3_IS1_1A,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R3_IS1_1B,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R3_IS1_2A,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R3_IS1_2B,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R1_IS2_1A,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R1_IS2_1B,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R1_IS2_2A,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R1_IS2_2B,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R2_IS3_1A,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R2_IS3_1B,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R2_IS3_2A,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R2_IS3_2B,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R3_IS1_1A,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R3_IS1_1B,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R3_IS1_2A,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R3_IS1_2B,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C28_D1_R2_IS2_1A,0,Slight phenotypic change,[4.25.2023],[4.26.2023],C28,Erythromycin
C28_D1_R2_IS2_1B,0,Slight phenotypic change,[4.25.2023],[4.26.2023],C28,Erythromycin
C28_D1_R2_IS2_2A,0,Slight phenotypic change,[4.25.2023],[4.26.2023],C28,Erythromycin
C28_D1_R2_IS2_2B,0,Slight phenotypic change,[4.25.2023],[4.26.2023],C28,Erythromycin
C37_D6_R1_IS2_1A,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R1_IS2_1B,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R1_IS2_2A,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R1_IS2_2B,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R2_IS2_1A,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R2_IS2_1B,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R2_IS2_2A,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R2_IS2_2B,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R2_IS3_1A,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R2_IS3_1B,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R2_IS3_2A,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R2_IS3_2B,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R3_IS1_1A,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R3_IS1_1B,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R3_IS1_2A,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C37_D6_R3_IS1_2B,0,,[4.25.2023],[4.26.2023],C37,Erythromycin
C11_D6_R1_IS2_1A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R1_IS2_1B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R1_IS2_2A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R1_IS2_2B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R1_IS3_1A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R1_IS3_1B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R1_IS3_2A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R1_IS3_2B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R2_IS1_1A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R2_IS1_1B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R2_IS1_2A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R2_IS1_2B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R2_IS2_1A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R2_IS2_1B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R2_IS2_2A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R2_IS2_2B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R2_IS3_1A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R2_IS3_1B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R2_IS3_2A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R2_IS3_2B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R3_IS1_1A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R3_IS1_1B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R3_IS1_2A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R3_IS1_2B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R3_IS2_1A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R3_IS2_1B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R3_IS2_2A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R3_IS2_2B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R3_IS3_1A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R3_IS3_1B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R3_IS3_2A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R3_IS3_2B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C14_D3_R1_IS1_1A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS1_1B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS1_2A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS1_2B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS2_1A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS2_1B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS2_2A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS2_2B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS3_1A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS3_1A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS3_1B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS3_1B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS3_2A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS3_2A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS3_2B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS3_2B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R2_IS1_1A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R2_IS1_1B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R2_IS1_2A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R2_IS1_2B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R2_IS2_1A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R2_IS2_1B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R2_IS2_2A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R2_IS2_2B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R3_IS1_1A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R3_IS1_1B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R3_IS1_2A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R3_IS1_2B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R3_IS2_1A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R3_IS2_1B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R3_IS2_2A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R3_IS2_2B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R3_IS3_1A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R3_IS3_1B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R3_IS3_2A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R3_IS3_2B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C16_D1_R3_IS2_1A,0,,[5.31.2023],[6.2.2023],C16,Erythromycin
C16_D1_R3_IS2_1B,0,,[5.31.2023],[6.2.2023],C16,Erythromycin
C16_D1_R3_IS2_2A,0,,[5.31.2023],[6.2.2023],C16,Erythromycin
C16_D1_R3_IS2_2B,0,,[5.31.2023],[6.2.2023],C16,Erythromycin
C39_D3_R1_IS3_1A,0,,[5.31.2023],[6.2.2023],C39,Erythromycin
C39_D3_R1_IS3_1B,0,,[5.31.2023],[6.2.2023],C39,Erythromycin
C39_D3_R1_IS3_2A,0,,[5.31.2023],[6.2.2023],C39,Erythromycin
C39_D3_R1_IS3_2B,0,,[5.31.2023],[6.2.2023],C39,Erythromycin
C42_D1_R2_IS3_1A,0,,[5.31.2023],[6.2.2023],C42,Erythromycin
C42_D1_R2_IS3_1B,0,,[5.31.2023],[6.2.2023],C42,Erythromycin
C42_D1_R2_IS3_2A,0,,[5.31.2023],[6.2.2023],C42,Erythromycin
C42_D1_R2_IS3_2B,0,,[5.31.2023],[6.2.2023],C42,Erythromycin
C05_D3_R2_IS2_1A,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R2_IS2_1B,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R2_IS2_2A,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R2_IS2_2B,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R2_IS3_1A,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R2_IS3_1B,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R2_IS3_2A,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R2_IS3_2B,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R3_IS1_1A,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R3_IS1_1B,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R3_IS1_2A,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R3_IS1_2B,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R3_IS3_1A,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R3_IS3_1B,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R3_IS3_2A,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R3_IS3_2B,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C21_D3_R1_IS3_1A,0,,[6.1.2023],[6.2.2023],C21,Erythromycin
C21_D3_R1_IS3_1B,0,,[6.1.2023],[6.2.2023],C21,Erythromycin
C21_D3_R1_IS3_2A,0,,[6.1.2023],[6.2.2023],C21,Erythromycin
C21_D3_R1_IS3_2B,0,,[6.1.2023],[6.2.2023],C21,Erythromycin
C33_D3_R1_IS2_1A,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R1_IS2_1B,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R1_IS2_2A,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R1_IS2_2B,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R1_IS3_1A,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R1_IS3_1B,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R1_IS3_2A,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R1_IS3_2B,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R3_IS2_1A,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R3_IS2_1B,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R3_IS2_2A,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R3_IS2_2B,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R3_IS3_1A,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R3_IS3_1B,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R3_IS3_2A,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R3_IS3_2B,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C35_D1_R1_IS1_1A,0,,[6.1.2023],[6.2.2023],C35,Erythromycin
C35_D1_R1_IS1_1B,0,,[6.1.2023],[6.2.2023],C35,Erythromycin
C35_D1_R1_IS1_2A,0,,[6.1.2023],[6.2.2023],C35,Erythromycin
C35_D1_R1_IS1_2B,0,,[6.1.2023],[6.2.2023],C35,Erythromycin
C35_D1_R3_IS1_1A,0,,[6.1.2023],[6.2.2023],C35,Erythromycin
C35_D1_R3_IS1_1B,0,,[6.1.2023],[6.2.2023],C35,Erythromycin
C35_D1_R3_IS1_2A,0,,[6.1.2023],[6.2.2023],C35,Erythromycin
C35_D1_R3_IS1_2B,0,,[6.1.2023],[6.2.2023],C35,Erythromycin
C35_D1_R3_IS2_1A,0,,[6.1.2023],[6.2.2023],C35,Erythromycin
C35_D1_R3_IS2_1B,0,,[6.1.2023],[6.2.2023],C35,Erythromycin
C35_D1_R3_IS2_2A,0,,[6.1.2023],[6.2.2023],C35,Erythromycin
C35_D1_R3_IS2_2B,0,,[6.1.2023],[6.2.2023],C35,Erythromycin
C42_D1_R3_IS3_1A,0,,[6.1.2023],[6.2.2023],C42,Erythromycin
C42_D1_R3_IS3_1B,0,,[6.1.2023],[6.2.2023],C42,Erythromycin
C42_D1_R3_IS3_2A,0,,[6.1.2023],[6.2.2023],C42,Erythromycin
C42_D1_R3_IS3_2B,0,,[6.1.2023],[6.2.2023],C42,Erythromycin
C44_D1_R2_IS1_1A,0,,[6.1.2023],[6.2.2023],C44,Erythromycin
C44_D1_R2_IS1_1B,0,,[6.1.2023],[6.2.2023],C44,Erythromycin
C44_D1_R2_IS1_2A,0,,[6.1.2023],[6.2.2023],C44,Erythromycin
C44_D1_R2_IS1_2B,0,,[6.1.2023],[6.2.2023],C44,Erythromycin
C44_D1_R3_IS1_1A,0,,[6.1.2023],[6.2.2023],C44,Erythromycin
C44_D1_R3_IS1_1B,0,,[6.1.2023],[6.2.2023],C44,Erythromycin
C44_D1_R3_IS1_2A,0,,[6.1.2023],[6.2.2023],C44,Erythromycin
C44_D1_R3_IS1_2B,0,,[6.1.2023],[6.2.2023],C44,Erythromycin
C44_D1_R3_IS2_1A,0,,[6.1.2023],[6.2.2023],C44,Erythromycin
C44_D1_R3_IS2_1B,0,,[6.1.2023],[6.2.2023],C44,Erythromycin
C44_D1_R3_IS2_2A,0,,[6.1.2023],[6.2.2023],C44,Erythromycin
C44_D1_R3_IS2_2B,0,,[6.1.2023],[6.2.2023],C44,Erythromycin
C05_D3_R2_IS2_1A,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R2_IS2_1B,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R2_IS2_2A,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R2_IS2_2B,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R2_IS3_1A,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R2_IS3_1B,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R2_IS3_2A,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R2_IS3_2B,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R3_IS1_1A,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R3_IS1_1B,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R3_IS1_2A,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R3_IS1_2B,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R3_IS3_1A,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R3_IS3_1B,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R3_IS3_2A,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C05_D3_R3_IS3_2B,0,,[6.1.2023],[6.2.2023],C05,Erythromycin
C11_D6_R1_IS2_1A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R1_IS2_1B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R1_IS2_2A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R1_IS2_2B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R1_IS3_1A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R1_IS3_1B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R1_IS3_2A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R1_IS3_2B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R2_IS1_1A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R2_IS1_1B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R2_IS1_2A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R2_IS1_2B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R2_IS2_1A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R2_IS2_1B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R2_IS2_2A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R2_IS2_2B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R2_IS3_1A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R2_IS3_1B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R2_IS3_2A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R2_IS3_2B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R3_IS1_1A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R3_IS1_1B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R3_IS1_2A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R3_IS1_2B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R3_IS2_1A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R3_IS2_1B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R3_IS2_2A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R3_IS2_2B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R3_IS3_1A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R3_IS3_1B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R3_IS3_2A,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C11_D6_R3_IS3_2B,0,,[5.31.2023],[6.2.2023],C11,Erythromycin
C14_D3_R1_IS1_1A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS1_1B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS1_2A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS1_2B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS2_1A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS2_1B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS2_2A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS2_2B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS3_1A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS3_1A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS3_1B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS3_1B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS3_2A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS3_2A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS3_2B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R1_IS3_2B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R2_IS1_1A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R2_IS1_1B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R2_IS1_2A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R2_IS1_2B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R2_IS2_1A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R2_IS2_1B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R2_IS2_2A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R2_IS2_2B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R3_IS1_1A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R3_IS1_1B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R3_IS1_2A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R3_IS1_2B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R3_IS2_1A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R3_IS2_1B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R3_IS2_2A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R3_IS2_2B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R3_IS3_1A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R3_IS3_1B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R3_IS3_2A,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C14_D3_R3_IS3_2B,0,,[5.31.2023],[6.2.2023],C14,Erythromycin
C16_D1_R3_IS2_1A,0,,[5.31.2023],[6.2.2023],C16,Erythromycin
C16_D1_R3_IS2_1B,0,,[5.31.2023],[6.2.2023],C16,Erythromycin
C16_D1_R3_IS2_2A,0,,[5.31.2023],[6.2.2023],C16,Erythromycin
C16_D1_R3_IS2_2B,0,,[5.31.2023],[6.2.2023],C16,Erythromycin
C21_D3_R1_IS3_1A,0,,[6.1.2023],[6.2.2023],C21,Erythromycin
C21_D3_R1_IS3_1B,0,,[6.1.2023],[6.2.2023],C21,Erythromycin
C21_D3_R1_IS3_2A,0,,[6.1.2023],[6.2.2023],C21,Erythromycin
C21_D3_R1_IS3_2B,0,,[6.1.2023],[6.2.2023],C21,Erythromycin
C33_D3_R1_IS2_1A,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R1_IS2_1B,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R1_IS2_2A,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R1_IS2_2B,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R1_IS3_1A,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R1_IS3_1B,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R1_IS3_2A,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R1_IS3_2B,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R3_IS2_1A,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R3_IS2_1B,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R3_IS2_2A,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R3_IS2_2B,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R3_IS3_1A,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R3_IS3_1B,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R3_IS3_2A,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R3_IS3_2B,0,,[6.1.2023],[6.2.2023],C33,Erythromycin
C35_D1_R1_IS1_1A,0,,[6.1.2023],[6.2.2023],C35,Erythromycin
C35_D1_R1_IS1_1B,0,,[6.1.2023],[6.2.2023],C35,Erythromycin
C35_D1_R1_IS1_2A,0,,[6.1.2023],[6.2.2023],C35,Erythromycin
C35_D1_R1_IS1_2B,0,,[6.1.2023],[6.2.2023],C35,Erythromycin
C35_D1_R3_IS1_1A,0,,[6.1.2023],[6.2.2023],C35,Erythromycin
C35_D1_R3_IS1_1B,0,,[6.1.2023],[6.2.2023],C35,Erythromycin
C35_D1_R3_IS1_2A,0,,[6.1.2023],[6.2.2023],C35,Erythromycin
C35_D1_R3_IS1_2B,0,,[6.1.2023],[6.2.2023],C35,Erythromycin
C35_D1_R3_IS2_1A,0,,[6.1.2023],[6.2.2023],C35,Erythromycin
C35_D1_R3_IS2_1B,0,,[6.1.2023],[6.2.2023],C35,Erythromycin
C35_D1_R3_IS2_2A,0,,[6.1.2023],[6.2.2023],C35,Erythromycin
C35_D1_R3_IS2_2B,0,,[6.1.2023],[6.2.2023],C35,Erythromycin
C39_D3_R1_IS3_1A,0,,[5.31.2023],[6.2.2023],C39,Erythromycin
